keep	question_id	topic_sim	orig_type	question	src_gold(참고)	context_head	검수사유
X	natua_yes_no_finance-6794153_k1	0.0467	yes_no	한국은행이 금융 안정을 목적으로 해야 한다는 내용이 한국은행 법에 명시되어 있어	Yes	(3) 승객과 운전자의 안전 보장 조치 □ 모든 사업자(면허가 불필요한 소규모 사업자 포함)는 해당 차량 운행에 필요한 직업면허를 갖춘 운전자와 보험에 가입하고 차량 검사에 합격한 차량만을 활용하여 직접 차량을 운행하거나 예약을 중개할 수 있으며, 이를 위반하는 사업자에 대해서는 육상교통청이 운전자들에게 그 사업자를 위하여 운전하는 것을 금지할 수 있음 ○	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7021990_k1	0.0466	yes_no	노숙인복지법 시행규칙 개정으로 노숙인자활시설 이용현황에 대한 보고가 월 1회로 강화되니	No	셋째, 한국은행의 목적을 규정한 한국은행 법의 목적 조항(제1조)에서 금융 안정에 유의하여야 함을 규정하고 있다는 사실이다. 또한 이와 같이 목적 조항을 개정함과 동시에 이를 뒷받침하기 위하여 긴급 유동성 지원 제도 개편, 공개시장조작 방식에 증권 대차 추가, 지급준비금 적립 대상 채무 확대 등의 개정이 이루어진 사실도 금융 안정이 한국은행의 목적의 하나임	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7021990_k2	0.0466	yes_no	노숙인복지법 시행규칙 개정으로 노숙인자활시설 이용현황에 대한 보고가 월 1회로 강화되니	No	셋째, 한국은행의 목적을 규정한 한국은행 법의 목적 조항(제1조)에서 금융 안정에 유의하여야 함을 규정하고 있다는 사실이다. 또한 이와 같이 목적 조항을 개정함과 동시에 이를 뒷받침하기 위하여 긴급 유동성 지원 제도 개편, 공개시장조작 방식에 증권 대차 추가, 지급준비금 적립 대상 채무 확대 등의 개정이 이루어진 사실도 금융 안정이 한국은행의 목적의 하나임	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7476330_k3	0.0463	yes_no	금융 감독당국이 금융업무에 관한 규정을 위반했을 때 인허가를 철회할 수도 있니	Yes	(3) 승객과 운전자의 안전 보장 조치 □ 모든 사업자(면허가 불필요한 소규모 사업자 포함)는 해당 차량 운행에 필요한 직업면허를 갖춘 운전자와 보험에 가입하고 차량 검사에 합격한 차량만을 활용하여 직접 차량을 운행하거나 예약을 중개할 수 있으며, 이를 위반하는 사업자에 대해서는 육상교통청이 운전자들에게 그 사업자를 위하여 운전하는 것을 금지할 수 있음 ○	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794161_k1	0.0462	yes_no	금융 안전과 연관된 기관 사이의 협력 절차가 명시된 양해각서의 필요성이 있어	Yes	□ 시사점 ◦ 우리나라도 싱가포르의 정책 사례를 참고하여 ① 스마트폰 애플리케이션을 활용한 서비스 도입 등 여객운송 산업에서 지금까지 나타난 변화에 대응하고 자율주행자동차의 등장 등 앞으로 다가올 더 큰 변화에 효과적으로 대응할 수 있도록 새로운 여객운송 정책 체계를 마련하고 ② 그 과정에서 정책 당사자의 소통과 협력을 통하여 정책 수립의 효율성 및 신뢰성	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7021991_k3	0.0462	yes_no	노숙인자활시설 이용현황에 관한 보고가 매달 1회로 강화되는 쪽으로 노숙인복지법 시행규칙이 바뀌지	No	「보건복지부와 그 소속기관 직제 시행규칙」일부개정령(안) 입법예고 1. 개정이유 김포공항의 새로운 검역수요에 대응하기 위하여 검역인력 명(8급1)을 증원하여 시간선택제공무원으로 충원토록 하는 한편, 생명윤리 기능과 공공의료 기능간 업무 연계성 강화를 위하여 보건산업정책국 소관이던 생명윤리 기능을 보건의료정책실로 소관을 변경하는 내용으로「보건복지부와 그 소속	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
O	natua_yes_no_finance-6437823_k1	0.046	yes_no	도로교통법에는 승차공유 차량의 정기검사와 관련된 규제가 포함되어 있지 않아	No	(3) 태국은행법은 금융제도의 안정과 지급시스템 안정을 통화안정과 함께 태국은행의 목적으로 명시하고, 지급시스템의 설치 및 설치의 지원, 금융기관 감독 및 검사, 환율 및 외환준비금 관리 등의 업무를 수행할 수 있음을 규정하고 있다. 태국은행법 제7조 : 태국은행의 목적은 통화안정, 금융제도의 안정 및 지급시스템 안정을 위하여 중앙은행업에 관련 된 업무를 	해외법제↔해외법제·답 부재
X	natua_yes_no_finance-6437823_k2	0.046	yes_no	도로교통법에는 승차공유 차량의 정기검사와 관련된 규제가 포함되어 있지 않아	No	(3) 태국은행법은 금융제도의 안정과 지급시스템 안정을 통화안정과 함께 태국은행의 목적으로 명시하고, 지급시스템의 설치 및 설치의 지원, 금융기관 감독 및 검사, 환율 및 외환준비금 관리 등의 업무를 수행할 수 있음을 규정하고 있다. 태국은행법 제7조 : 태국은행의 목적은 통화안정, 금융제도의 안정 및 지급시스템 안정을 위하여 중앙은행업에 관련 된 업무를 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7021990_k3	0.0457	yes_no	노숙인복지법 시행규칙 개정으로 노숙인자활시설 이용현황에 대한 보고가 월 1회로 강화되니	No	금융위원회와 그 소속기관 직제 시행규칙 일부개정령(안) 입법예고 1. 개정이유 신용정보회사 등의 관리 강화를 위하여 필요한 인력 1명(5급 1명)을 증원하고, 인력 관리의 효율성을 높이기 위하여 금융위원회 인력 1명(기록연구사 1명)을 금융정보분석원으로 재배정하는 것으로「금융위원회와 그 소속기관 직제」(대통령령 제00000호, 2016. 00. 00. 공포	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212442_k1	0.0457	yes_no	연령별 고용률의 변화에 학력 그룹이 영향을 미치고 있지	Yes	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212442_k2	0.0457	yes_no	연령별 고용률의 변화에 학력 그룹이 영향을 미치고 있지	Yes	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
O	natua_yes_no_finance-6794153_k2	0.0456	yes_no	한국은행이 금융 안정을 목적으로 해야 한다는 내용이 한국은행 법에 명시되어 있어	Yes	노인장기요양보험법 시행령 일부개정령(안) 입법예고 1. 개정사유 특별현금급여가 다른 금원과 섞이면서 해당 통장이 압류되는 경우 특별현금급여와 이를 받을 권리가 침해되는 것을 방지해 노인과 그 가족의 생활안정을 도모하려는 것을 목표로 「노인장기요양보험법」이 개정됨(법률 제14321호, 2016.12.2. 개정)에 따라 특별현금급여계좌 신청 방법·절차 및 관리	한국은행법 특정·법령장르·답 부재 (모델 상식 가능성만 유의)
X	natua_yes_no_finance-6794153_k3	0.0456	yes_no	한국은행이 금융 안정을 목적으로 해야 한다는 내용이 한국은행 법에 명시되어 있어	Yes	노인장기요양보험법 시행령 일부개정령(안) 입법예고 1. 개정사유 특별현금급여가 다른 금원과 섞이면서 해당 통장이 압류되는 경우 특별현금급여와 이를 받을 권리가 침해되는 것을 방지해 노인과 그 가족의 생활안정을 도모하려는 것을 목표로 「노인장기요양보험법」이 개정됨(법률 제14321호, 2016.12.2. 개정)에 따라 특별현금급여계좌 신청 방법·절차 및 관리	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7765751_k3	0.0456	yes_no	2010년의 여성 고용률과 출산율은 경기도에서 다른 지역보다 낮은 수치를 보였니	Yes	교장공모제는 교장 임용 다양화정책의 일환으로 기존의 교장승진제도와 초빙교장제의 한계를 극복하고 학교와 지역 발전을 촉진할 수 있는 교장을 임용하기 위한 차원에서 도입되었다. 그간의 경위를 보면, 2005년 11월 교육인적자원부는 ‘교장초빙ㆍ공모제 시범운영 추진계획’을 마련하였고, 대통령자문 교육혁신위원회가 개선방안을 구상하였다. 그리고 2007년 4월에는 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794143_k1	0.0453	yes_no	영란은행은 다른 기관과 협력하지 않고 독자적으로 금융안정을 이뤄가야 해	No	(2) 대규모 PHCB사업자 면허 의무화 등 면허 체계 개편 □ 차량과 사업 종류에 따른 기존의 면허 체계를 제공하는 서비스에 따른 새로운 면허 체계로 개편하고, 기존에는 관련 면허 제도가 없어 면허 취득 의무가 없었던 PHCB사업자 중 플랫폼에 등록된 차량이 800대 이상인 대규모 PHCB사업자에게도 해당 영업면허 취득을 의무화함 ○ 기존에는 택시운영사업	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6477456_k3	0.0453	yes_no	국민소득은 통계상으로 확인할 때 추산방법이나 참고자료에 따라 같지 않을 가능성이 있어	Yes	(2) 공정성과 참여확대 동시 추구 학부모와 교사 등 단위학교 구성원의 참여를 실질적으로 확대시킬 수 있는 방안을 모색할 필요가 있다. 학교 심사위원회가 적임자가 아니라고 판단할 경우는 2단계의 심사대상자로 추천하지 않는 것도 방안이 될 수 있다. 공정성을 강화하기 위한다는 구실로 단위학교의 참여를 크게 제한하는 방식은 설득력이 그리 높지 않다. 교과부가 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212457_k2	0.0453	yes_no	지역 노동시장이 가진 전반적인 특징에 여성 고용률이 영향을 받고 있을까	Yes	〈참고 2〉 외국의 금융안정 책임관계 관련 MOU의 주요내용 (가) 영국 ① 영란은행은 금융시스템의 전반적인 안정성 유지에 기여함을 목적으로 하며, 책임의 내용은 다음과 같다. 첫째, 통화정책으로 통화시스템의 안정성을 확보한다. 특히 유동성의 변동에 대처한다. 둘째, 주요 금융 시스템 인프라의 안정성을 감시하고, 이에 대하여 재무부 장관에게 조언하고 자문한	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212457_k3	0.0453	yes_no	지역 노동시장이 가진 전반적인 특징에 여성 고용률이 영향을 받고 있을까	Yes	〈참고 2〉 외국의 금융안정 책임관계 관련 MOU의 주요내용 (가) 영국 ① 영란은행은 금융시스템의 전반적인 안정성 유지에 기여함을 목적으로 하며, 책임의 내용은 다음과 같다. 첫째, 통화정책으로 통화시스템의 안정성을 확보한다. 특히 유동성의 변동에 대처한다. 둘째, 주요 금융 시스템 인프라의 안정성을 감시하고, 이에 대하여 재무부 장관에게 조언하고 자문한	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212446_k1	0.0451	yes_no	여자에 비해 남자가 비취업자 중 이전에 직장에서 근무했던 경험이 더 많지	No	(2) 대규모 PHCB사업자 면허 의무화 등 면허 체계 개편 □ 차량과 사업 종류에 따른 기존의 면허 체계를 제공하는 서비스에 따른 새로운 면허 체계로 개편하고, 기존에는 관련 면허 제도가 없어 면허 취득 의무가 없었던 PHCB사업자 중 플랫폼에 등록된 차량이 800대 이상인 대규모 PHCB사업자에게도 해당 영업면허 취득을 의무화함 ○ 기존에는 택시운영사업	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6794175_k3	0.0449	yes_no	재무부는 금융위기가 발생했을 때 금융 감독당국과 중앙은행의 역할을 조율하는 업무를 맡고 있어	Yes	(3) 승객과 운전자의 안전 보장 조치 □ 모든 사업자(면허가 불필요한 소규모 사업자 포함)는 해당 차량 운행에 필요한 직업면허를 갖춘 운전자와 보험에 가입하고 차량 검사에 합격한 차량만을 활용하여 직접 차량을 운행하거나 예약을 중개할 수 있으며, 이를 위반하는 사업자에 대해서는 육상교통청이 운전자들에게 그 사업자를 위하여 운전하는 것을 금지할 수 있음 ○	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
